root_id	supervoxel_id	side	soma_division	class	type	lineage	group	manc_group	cell_id
648518346492441983	73397075018481590	L	A9	ascending	ANXXX046	TBD	648518346492441983	11267	13715
648518346492456319	73397074884236989	R	ANm_TBD	ascending	ANXXX981	XXX	648518346480289190	0	13695
648518346492469691	73256337462803663	R	T1	ascending	ANXXX362	TBD	648518346492469691	15722	13033
648518346492499395	73397075085436548	R	T3	ascending	AN05B068	05B	648518346490532444	23591	13607
648518346524368133	73256337462810660	R	T2	ascending	AN19B010	19B	648518346492529595	10595	13103
648518346481548175	73185968651590125	R	A1	ascending	ANXXX030	TBD	648518346475411809	10899	13277
648518346492559043	73467443762458351	L	T3	ascending	AN10B039	10B	648518346472517835	27060	13449
648518346492559547	73397074884088164	L	T1	ascending	AN27X009	27X	648518346492559547	12016	12564
648518346514449374	73326706274124171	R	T1	ascending	ANXXX005	TBD	648518346476008418	12749	12702
648518346492667822	73397075018520710	R	T2	ascending	AN17A024	17A	648518346483123788	12043	12771
648518346492679865	73397074816951274	L	T2	ascending	AN27X009	27X	648518346492559547	10378	12948
648518346492684473	73537812506646425	L	T1	ascending	AN12B017	12B	648518346479892980	14654	12655
648518346492695481	73326706207160834	R	A5	ascending	ANXXX380	TBD	648518346486918140	20684	13671
648518346492750011	73467443762508218	L	T3	ascending	AN10B999	10B	648518346492750011	0	13557
648518346492834491	73537812439651700	L	T2	ascending	ANXXX145	TBD	648518346471827867	12796	12787
648518346483120293	73397075085430480	L	T3	ascending	AN09B032	09B	648518346480945885	13216	13263
648518346492896754	73397074951171533	L	T3	ascending	AN08B009	08B	648518346492896754	11161	13384
648518346492928242	73397075085518991	R	T1	ascending	AN01B018	01B	648518346492928242	19883	12536
648518346492929710	73256337463008558	R	T1	ascending	AN10B053	10B	648518346475783138	20956	12160
648518346499892037	73467443628335874	L	A1	ascending	ANXXX094	TBD	648518346489682028	12361	13597
648518346492938414	73467443628477961	R	T2	ascending	AN04B023	04B	648518346480237990	14013	13113
648518346492946608	73326706341216728	R	T2	ascending	AN05B076	05B	648518346492946608	20447	12959
648518346492948142	73256337462901359	R	T1	ascending	AN10B027	10B	648518346479415996	15456	12411
648518346489111018	73185968785752895	L	T1	ascending	AN04B004	04B	648518346475470004	11885	12463
648518346492966684	73185968651567246	R	T1	ascending	AN07B071	07B	648518346470423038	20418	12153
648518346492993600	73537812506745272	L	T1	ascending	AN12B089	12B	648518346483211428	23490	12726
648518346511458434	73608181116557021	R	T1	ascending	AN16B078	16B	648518346467416583	21498	12168
648518346492996784	73467443762501243	L	T3	ascending	AN10B037	10B	648518346477161232	30087	13477
648518346492998064	73185968651371368	R	T3	ascending	AN19B063	19B	648518346481960637	18393	13210
648518346493016860	73185968651632040	R	T1	ascending	AN07B071	07B	648518346470423038	20418	12254
648518346493071388	73467443762599670	L	T3	ascending	AN10B033	10B	648518346481153423	27071	13475
648518346493110960	73537812506661016	L	T1	ascending	AN12B008	12B	648518346483098598	10867	12694
648518346493141056	73115599907485682	R	T3	ascending	AN19B022	19B	648518346492221311	11985	13155
648518346493181682	73326706207073031	R	T3	ascending	AN05B100	05B	648518346476719990	11844	13644
648518346490384411	73326706274211568	R	A9	ascending	AN05B023	05B	648518346474513602	11592	13701
648518346490925053	73537812305515247	L	T3	ascending	AN08B071	08B	648518346465205621	15779	13299
648518346483934357	73185968584561537	R	T1	ascending	AN06B009	06B	648518346486591535	11476	12595
648518346489293545	73185968718639369	R	T3	ascending	ANXXX049	TBD	648518346484246567	11481	13335
648518346493236400	73326706140085947	L	A7	ascending	ANXXX410	TBD	648518346478240213	21905	13665
648518346493243312	73397074951148439	L	T1	ascending	AN08B098	08B	648518346479231695	16900	12107
648518346493248284	73537812170997626	R	T1	ascending	AN19A038	19A	648518346493248284	17626	12472
648518346502207561	73256337328612413	R	T1	ascending	AN06A092	06A	648518346491009965	15102	12677
648518346493305920	73397075085412562	L	T2	ascending	AN05B049	05B	648518346484704845	15563	12972
648518346493311552	73326706207353088	R	T1	ascending	AN10B034	10B	648518346474410605	18896	12270
648518346493409088	73185968584632212	R	T3	ascending	AN07B056	07B	648518346490277147	18072	13351
648518346493316672	73678549793621446	L	T3	ascending	AN19B028	19B	648518346493316672	12904	13148
648518346493318130	73326706139901513	R	T3	ascending	AN08B026	08B	648518346483053286	12429	13349
648518346496070251	73608181049735090	L	T3	ascending	AN07B032	07B	648518346493319410	12578	13539
648518346493344796	73397074817064304	R	T3	ascending	AN27X017	27X	648518346473228644	12492	13461
648518346478964308	73608181049502231	L	T3	ascending	AN19B101	19B	648518346489914295	24112	13158
648518346493592206	73397075085182031	L	A6	ascending	AN09B018	09B	648518346459863044	15920	13654
648518346493753592	73467443762607076	L	A1	ascending	AN09B027	09B	648518346480115685	13595	13438
648518346493753848	73467443829371222	R	T1	ascending	AN17A003	17A	648518346489556751	10344	12041
648518346493754104	73397075018442842	L	A4	ascending	AN09B009	09B	648518346482418836	12349	13601
648518346491315832	73467443426989780	R	no_soma	ascending	ANXXX978	XXX	648518346486704867	0	13783
648518346493809294	73608181183909668	R	T1	ascending	AN04B023	04B	648518346480237990	19114	12492
648518346493819403	73467443628140437	L	T3	ascending	AN08B100	08B	648518346465013365	16536	13784
648518346489800133	73185968584644312	L	T1	ascending	AN16B078	16B	648518346467416583	19715	12177
648518346493839392	73326706140030374	R	A2	ascending	ANXXX084	TBD	648518346466698606	11732	13483
648518346500633916	73467443628428040	L	T2	ascending	AN05B104	05B	648518346486794543	12635	12999
648518346493882681	73467443762580133	R	T1	ascending	AN10B048	10B	648518346480994138	27707	12172
648518346493883383	73326706139695704	R	ANm_TBD	ascending	ANXXX982	XXX	648518346493883383	0	13714
648518346493892343	73608180982605218	L		ascending	AN07B063	07B	648518346482488361	20597	12861
648518346493900536	73537812506627179	R	T1	ascending	AN17B012	17B	648518346478839156	23695	12201
648518346493905144	73537812439465100	L	T2	ascending	AN07B057	07B	648518346481642399	19364	12945
648518346493914872	73326706341227836	R	T1	ascending	AN05B026	05B	648518346484036637	11520	12615
648518346493921934	73185968651558234	R	T1	ascending	AN07B069	07B	648518346467401735	19429	12362
648518346493930744	73185968785876271	L	T1	ascending	AN01B004	01B	648518346480455126	12809	12450
648518346487096035	73467443628449445	L	T1	ascending	AN08B110	08B	648518346493945969	28422	12037
648518346493948017	73185968651444443	R	T3	ascending	AN07B072	07B	648518346465888816	21409	13362
648518346493950971	73397075085372307	R	T2	ascending	AN17A031	17A	648518346475803618	13234	12732
648518346493959281	73397075018448439	L	A6	ascending	AN05B099	05B	648518346472314377	12985	13639
648518346493962609	73185968584592255	R	T3	ascending	AN19B079	19B	648518346480490555	18408	13152
648518346501217897	73397075018329063	R	T1	ascending	AN10B056	10B	648518346487690475	25753	12361
648518346493977120	73467443628245003	L	T2	ascending	AN08B022	08B	648518346472628939	12177	12790
648518346493989664	73256337328682954	R	T3	ascending	AN02A022	02A	648518346493989664	15341	13283
648518346493995787	73185968651750772	R	T1	ascending	AN07B070	07B	648518346480319654	20025	12118
648518346488889272	73326706274191912	L	T1	ascending	AN17A014	17A	648518346466129712	11524	12097
648518346494007153	73256337597065909	R	T1	ascending	AN05B071	05B	648518346482831913	20849	12528
648518346494024583	73467443829669905	L	A1	ascending	AN09B019	09B	648518346466193200	12444	13222
648518346494073867	73256337462844358	R	T2	ascending	AN12B019	12B	648518346459871492	13281	13063
648518346494090999	73537812573602629	R	T3	ascending	AN01B004	01B	648518346480455126	12866	13596
648518346494092279	73467443628181914	L	T3	ascending	AN08B023	08B	648518346491646632	12370	13348
648518346494103950	73185968785740231	L	T2	ascending	AN04B001	04B	648518346486614449	10179	12957
648518346494106635	73537812573618736	R	T1	ascending	ANXXX026	TBD	648518346491656902	10849	12180
648518346494118279	73397075085374554	L	A2	ascending	AN05B045	05B	648518346490866861	15165	13378
648518346494150688	73467443426992854	R	A2	ascending	AN19A018	19A	648518346480215355	13583	13785
648518346494168633	73397074816890732	L	T1	ascending	AN27X013	27X	648518346466040880	11566	12553
648518346494173175	73608181116642378	L	T1	ascending	AN07B049	07B	648518346471781019	20312	12387
648518346494201867	73397075085391138	L	T2	ascending	AN09B035	09B	648518346489811325	15453	12807
648518346494201991	73256337462947476	R	T3	ascending	AN08B018	08B	648518346479458002	10997	13204
648518346494203895	73397074884160851	R	T1	ascending	ANXXX308	TBD	648518346494203895	16958	12624
648518346494209000	73467443762491755	L	T2	ascending	AN10B045	10B	648518346475825378	24589	12737
648518346494213131	73467443829531626	R	T3	ascending	AN17B013	17B	648518346474176109	12895	13150
648518346494215179	73326706139694331	R	T3	ascending	AN08B071	08B	648518346465205621	15779	13287
648518346494229049	73397074817041137	L	A8	ascending	ANXXX099	TBD	648518346489338053	12295	13702
648518346494237707	73256337261565268	L	T1	ascending	ANXXX191	TBD	648518346494237707	14153	12616
648518346494251767	73185968651499300	R	T3	ascending	AN07B056	07B	648518346490277147	19365	13381
648518346494269717	73537812238421293	L	T1	ascending	AN06A080	06A	648518346475145528	24633	12685
648518346494274951	73115599907363322	R	T1	ascending	AN19B001	19B	648518346470588414	10016	12672
648518346494995363	73537812372210813	L	T3	ascending	AN08B079	08B	648518346478196949	13312	13339
648518346494285703	73397074884055536	R	T2	ascending	AN05B103	05B	648518346484760141	13196	13037
648518346480644054	73185968651739676	R	T2	ascending	AN07B003	07B	648518346494305906	10294	12850
648518346494313723	73256337395753470	R	T1	ascending	AN06B002	06B	648518346485657726	10257	12567
648518346494319099	73467443762602224	L	A1	ascending	AN08B025	08B	648518346490188983	12659	13307
648518346494321522	73537812573607307	R	T1	ascending	AN27X003	27X	648518346492167535	10400	12561
648518346494341371	73256337530072568	L	T1	ascending	ANXXX041	TBD	648518346475803060	11355	12297
648518346476066530	73185968785889576	R	A1	ascending	ANXXX092	TBD	648518346488500408	12305	13285
648518346494392199	73397074749833196	R	A1	ascending	AN06A030	06A	648518346494392199	16115	13292
648518346494394759	73115599907307321	R	T3	ascending	AN07B072	07B	648518346465888816	20657	13503
648518346494397575	73326706139869452	R	T1	ascending	AN06B075	06B	648518346494397575	19926	12636
648518346480073716	73326706140056872	R	T1	ascending	AN08B048	08B	648518346480073716	15032	12137
648518346494428648	73467443427127082	L	T2	ascending	AN18B032	18B	648518346494428648	22152	12845
648518346494430696	73326706140191743	R	T1	ascending	AN08B106	08B	648518346480601302	25262	12077
648518346494436487	73397074749772388	R	T1	ascending	AN14B012	14B	648518346492606403	15865	12122
648518346494439538	73326706140001244	R	T3	ascending	AN10B024	10B	648518346477125904	12720	13282
648518346494440562	73537812372411268	L	T3	ascending	AN07B056	07B	648518346490277147	13683	13500
648518346476776310	73397074951157895	R	T1	ascending	AN08B009	08B	648518346492896754	10641	12299
648518346494446450	73608181116596506	L	T1	ascending	AN19B049	19B	648518346479205330	16952	12584
648518346494456341	73256337597062956	R	T1	ascending	AN05B067	05B	648518346477676695	20530	12573
648518346481698241	73326706140071106	R	T1	ascending	AN08B099	08B	648518346459401220	23256	12003
648518346494481685	73256337395918379	L	T1	ascending	ANXXX130	TBD	648518346464991349	13025	12158
648518346494527765	73537812372428662	L	T2	ascending	AN06B068	06B	648518346475439416	17037	12983
648518346494545797	73397075085379325	R	A1	ascending	AN17A009	17A	648518346494545797	11000	13250
648518346494551541	73467443762582451	L		ascending	AN10B048	10B	648518346480994138	26229	13507
648518346494563461	73256337597071902	R	T1	ascending	AN05B071	05B	648518346482831913	16225	12505
648518346494575893	73397075018456512	L	A1	ascending	AN09B001	09B	648518346494575893	11055	13232
648518346494601960	73326706274201763	R	A6	ascending	ANXXX093	TBD	648518346494601960	12327	13657
648518346494621461	73256337597041032	R	A4	ascending	AN05B053	05B	648518346489590105	15949	13534
648518346494621611	73537812573618718		A2	ascending	AN01B002	01B	648518346479579099	11478	13787
648518346494631223	73185968651509051	R	T1	ascending	AN07B051	07B	648518346494631223	19677	12268
648518346494641797	73397075085489983	R	T2	ascending	ANXXX434	TBD	648518346494641797	24737	13024
648518346494657525	73608181116706806	L	T1	ascending	AN07B091	07B	648518346472477234	26841	12281
648518346494663090	73467443762597060	L	T2	ascending	AN10B048	10B	648518346480994138	26079	12808
648518346494694645	73256337463016777	R	T2	ascending	AN10B034	10B	648518346474410605	23034	12804
648518346494720021	73326706341252889	L	T2	ascending	AN17A003	17A	648518346489556751	11088	12719
648518346494720277	73467443762474491	L	T2	ascending	AN08B024	08B	648518346481958333	12331	12844
648518346494720789	73326706005906884	R	T2	ascending	AN18B022	18B	648518346489036045	12818	12758
648518346494726794	73256337328680534	R	T1	ascending	AN06A092	06A	648518346491009965	24036	12537
648518346494730517	73326706139988891	L	T1	ascending	ANXXX250	TBD	648518346472520139	15477	12243
648518346494731541	73185968584599963	R	T3	ascending	AN19B061	19B	648518346481263461	18367	13154
648518346494732309	73326706207028517	R	T2	ascending	AN10B045	10B	648518346475825378	24935	12917
648518346494732821	73256337328622850	R	T2	ascending	AN06B068	06B	648518346475439416	19231	13006
648518346494733077	73397074817212447	L	T3	ascending	AN05B098	05B	648518346479537115	11816	13559
648518346494734391	73256337529916276	R	T1	ascending	AN10B020	10B	648518346467401479	12916	12404
648518346494738743	73678549793703073	L	T2	ascending	AN19B036	19B	648518346472659465	13492	13041
648518346494741269	73326706140003735	R	T1	ascending	AN08B094	08B	648518346494741269	20674	12064
648518346494742071	73185968718743599	R	T1	ascending	ANXXX145	TBD	648518346471827867	13551	12446
648518346494749461	73397075018270747	R	A2	ascending	ANXXX098	TBD	648518346479298449	12674	13320
648518346494758967	73467443762694952	L	T1	ascending	AN12B060	12B	648518346475891170	20489	12724
648518346489920095	73256337596947321	R	A4	ascending	AN09B009	09B	648518346482418836	12349	13577
648518346494826930	73397075085492879	R	T1	ascending	ANXXX453	TBD	648518346492291199	27715	12494
648518346494841003	73185968785823327		T1	ascending	AN12B055	12B	648518346479639028	15729	13760
648518346494869170	73467443762589653	L	T3	ascending	AN10B047	10B	648518346475169848	24312	13486
648518346494916490	73326706274129002	R	A9	ascending	AN09B004	09B	648518346472568329	13371	13688
648518346494921866	73326706072960009	R	T2	ascending	AN18B053	18B	648518346477678094	24052	12811
648518346494937266	73537812372447906	L	T2	ascending	AN23B002	23B	648518346486034558	10859	13047
648518346487712915	73115599907144506	R	T1	ascending	AN19B019	19B	648518346494966443	12290	12614
648518346494975403	73326706274253242	R	T2	ascending	AN05B050	05B	648518346476905672	13706	12969
648518346494977418	73326706341249744	R	T1	ascending	AN05B017	05B	648518346488173854	12129	12514
648518346494984074	73326706207099102	R	T1	ascending	AN10B046	10B	648518346480010228	25996	12144
648518346494986634	73326706274370928	R	T2	ascending	ANXXX434	TBD	648518346494641797	24737	13046
648518346512944030	73256337395831198	R	ANm_TBD	ascending	ANXXX976	XXX	648518346495012018	0	13739
648518346480424614	73326706140044567	R	T1	ascending	ANXXX008	TBD	648518346489955415	11285	12684
648518346478240213	73467443628402657	R	A7	ascending	ANXXX410	TBD	648518346478240213	21905	13765
648518346495071114	73608181183773466	L	T1	ascending	AN07B082	07B	648518346472477746	27034	12336
648518346495072394	73185968651478305	R	T1	ascending	AN07B049	07B	648518346471781019	20312	12374
648518346489918735	73537812372383725	L	A1	ascending	AN07B100	07B	648518346487907906	28764	13746
648518346495079306	73326706274126632	L	T1	ascending	AN17A050	17A	648518346495079306	16308	12303
648518346495088266	73326706341222336	L	A5	ascending	AN09B033	09B	648518346471923099	14957	13622
648518346495098806	73467443695551814	L	T2	ascending	AN10B051	10B	648518346495098806	27865	12794
648518346495196495	73608181116775395	L	T1	ascending	AN07B101	07B	648518346480929280	27753	12339
648518346495272886	73326706140061493	R	T1	ascending	AN08B031	08B	648518346475647616	13009	12000
648518346495277494	73185968517447033	L	T1	ascending	AN19A038	19A	648518346493248284	17626	12485
648518346495427254	73326706207080068	R	T3	ascending	AN08B009	08B	648518346492896754	11161	13249
648518346495437750	73185968651684857	R	T1	ascending	AN07B070	07B	648518346480319654	20954	12191
648518346495440546	73256337395714622	R	T2	ascending	AN07B041	07B	648518346481461647	13603	12886
648518346483904149	73326706139827293	R	T1	ascending	AN08B057	08B	648518346480753409	14455	12096
648518346470704126	73256337395712250	R	T2	ascending	AN07B025	07B	648518346495444406	11869	12933
648518346495445174	73397075085465201	L	A2	ascending	ANXXX151	TBD	648518346489580633	13412	13510
648518346495445430	73537812439581982	L	T1	ascending	AN07B082	07B	648518346472477746	20858	12406
648518346495447659	73467443762501242	L	T2	ascending	AN10B037	10B	648518346477161232	23355	12821
648518346495461558	73256337530174096	R	A5	ascending	AN09B009	09B	648518346482418836	12461	13606
648518346495495094	73256337530105280	L	T2	ascending	AN17B009	17B	648518346470603774	12647	12843
648518346484529703	73537812305409115	L	T2	ascending	AN06B031	06B	648518346481929405	12469	13014
648518346479606226	73467443695329980	L	T1	ascending	AN08B069	08B	648518346483377996	15719	12211
648518346499683678	73326706140101211	R	T1	ascending	AN08B099	08B	648518346459401220	15346	12047
648518346495558223	73115599974466659	R	T2	ascending	AN19B036	19B	648518346472659465	13492	13043
648518346495562914	73185968651636249	R	T1	ascending	AN07B095	07B	648518346489023757	26257	12205
648518346495567183	73185968584597266	R	T3	ascending	AN19B074	19B	648518346490777635	19885	13132
648518346495570511	73256337395734515	R	T2	ascending	AN07B046	07B	648518346477883031	19678	12888
648518346495571600	73397074950954412	R	T2	ascending	AN17A073	17A	648518346483016869	18474	12774
648518346495579983	73326706207208773	R	T2	ascending	AN10B037	10B	648518346477161232	23355	12836
648518346495587403	73397075018484114	L	T2	ascending	AN05B050	05B	648518346476905672	13706	12989
648518346495595408	73537812506697704	L	T3	ascending	AN12B019	12B	648518346459871492	13372	13496
648518346495635531	73326706139855676	R	T2	ascending	AN08B100	08B	648518346465013365	25042	12733
648518346495682667	73397074884244162	L	T2	ascending	AN05B094	05B	648518346481105408	11533	12965
648518346495682978	73467443628322999	L	T2	ascending	AN10B021	10B	648518346476428662	12677	12799
648518346495724688	73397075018448440	L	T2	ascending	AN05B048	05B	648518346490265297	16083	12940
648518346467252718	73185968785888022	R	A1	ascending	ANXXX086	TBD	648518346472489778	12147	13281
648518346495747234	73256337462998147	R	T3	ascending	AN10B019	10B	648518346466900846	11811	13264
648518346497140452	73608181049509731	L	T2	ascending	vMS13	06B	648518346495748715	14459	13077
648518346495751755	73397075085447249	L	T3	ascending	AN05B063	05B	648518346492164370	20699	13593
648518346495755682	73537812439493699	L		ascending	AN07B045	07B	648518346478887120	14004	12820
648518346495756706	73537812439550341	L	T1	ascending	AN07B070	07B	648518346480319654	20954	12258
648518346495756962	73185968651569592	R	T1	ascending	AN07B082	07B	648518346472477746	20858	12197
648518346495776162	73397074884057913	R	A4	ascending	ANXXX084	TBD	648518346466698606	12917	13563
648518346495780240	73326706274262122	R	A8	ascending	AN09B004	09B	648518346472568329	11794	13689
648518346497273260	73537812439575005	L	T2	ascending	AN07B025	07B	648518346495444406	11869	12903
648518346495847755	73185968785810736	R	T1	ascending	AN12B055	12B	648518346479639028	21652	12709
648518346486840497	73397074951373311	L	T2	ascending	AN08B010	08B	648518346475433016	11563	12785
648518346495907216	73397075018353058	R	T1	ascending	AN17A050	17A	648518346495079306	16308	12207
648518346495907472	73326706207137387	R	T3	ascending	AN10B029	10B	648518346478859092	18819	13261
648518346495913579	73256337395865957	R	T1	ascending	AN07B035	07B	648518346486406536	14355	12212
648518346495934315	73326706274163211	L	T2	ascending	AN17A062	17A	648518346472627403	14843	12824
648518346495936363	73185968651581162	R	T1	ascending	AN07B082	07B	648518346472477746	27034	12119
648518346475485752	73467443695136270	L	T1	ascending	AN08B112	08B	648518346475485752	27468	12012
648518346486836145	73185968584613436	R	T3	ascending	AN19B099	19B	648518346474677442	24321	13094
648518346495947408	73467443762489363	L	T3	ascending	AN10B060	10B	648518346486722275	29330	13390
648518346495948134	73185968584587264	R	T3	ascending	AN19B093	19B	648518346486082450	22975	13126
648518346495998027	73608181049871211	L	T1	ascending	AN07B052	07B	648518346475281208	15173	12427
648518346496003659	73326706341262488	R	T2	ascending	ANXXX264	TBD	648518346496003659	17275	12930
648518346504266080	73537812305557060	L	A1	ascending	AN06B045	06B	648518346483440277	10771	13571
648518346496030666	73397074749842098	L	no_soma	ascending	ANXXX979	XXX	648518346475465856	0	13788
648518346497231788	73326706139909998	R	T1	ascending	AN08B026	08B	648518346483053286	13363	12094
648518346496066762	73397075085506501	R	T1	ascending	ANXXX433	TBD	648518346488945501	24878	12486
648518346496066935	73537812171192843	L	T3	ascending	AN19B101	19B	648518346489914295	20863	13173
648518346496074301	73397075018350619	L	A1	ascending	ANXXX075	TBD	648518346481508239	12410	13524
648518346492665027	73397074884092913	R	A8	ascending	ANXXX254	TBD	648518346473255780	17983	13789
648518346496109068	73185968584592280	R	T3	ascending	AN19B059	19B	648518346480531713	19461	13116
648518346496114790	73397074682672801	R	T2	ascending	AN09A005	09A	648518346484602627	11876	12883
648518346491316088	73326706274340488	R	A4	ascending	AN09B037	09B	648518346477182152	15450	13790
648518346492917179	73256337530031388	R	T3	ascending	AN09B007	09B	648518346487906004	10448	13127
648518346494720232	73608181049575058	L	T3	ascending	AN19B063	19B	648518346481960637	19245	13161
648518346496170086	73185968651494596	R	T1	ascending	AN07B082	07B	648518346472477746	27034	12306
648518346496173002	73467443628471192	L	T2	ascending	AN14A003	14A	648518346475431736	10772	12931
648518346496175050	73467443762505830	L	T3	ascending	AN12B004	12B	648518346477105680	10479	13331
648518346486759300	73185968651525215	R	T1	ascending	AN06B040	06B	648518346467415559	14138	12621
648518346496183398	73326706341287582	R	T1	ascending	AN05B083	05B	648518346496183398	157177	12507
648518346496185173	73397074749987339	L	A1	ascending	AN06A030	06A	648518346494392199	16115	13553
648518346496187750	73537812439531958	L	ANm_TBD	ascending	ANXXX976	XXX	648518346495012018	0	13370
648518346496192458	73537812305582623	L	T1	ascending	AN06A017	06A	648518346486440873	13253	12676
648518346490616330	73537812305402002	L	T1	ascending	AN06A018	06A	648518346490556682	13950	12632
648518346518684246	73397074884253569	L	A4	ascending	ANXXX084	TBD	648518346466698606	12917	13791
648518346488885944	73397075018497514	L	T3	ascending	AN09B040	09B	648518346474412653	19547	13750
648518346481542501	73326706072917708	R	T1	ascending	AN06B026	06B	648518346481618625	12408	12601
648518346479608539	73185968785906403	L	A3	ascending	AN01B002	01B	648518346479579099	11197	13556
648518346496274188	73608181049621297	L	T3	ascending	AN07B050	07B	648518346459858692	18161	13538
648518346496275468	73326706341260986	R	T1	ascending	AN05B024	05B	648518346491232632	12139	12517
648518346486977761	73256337529988364	R	A1	ascending	AN12B004	12B	648518346477105680	10965	13324
648518346488740489	73397075085186628	R	T3	ascending	AN17A024	17A	648518346483123788	10773	13136
648518346497461272	73256337395821773	R	T1	ascending	AN08B066	08B	648518346497461272	15295	12192
648518346496327997	73326706341272826	L	T2	ascending	AN05B076	05B	648518346492946608	20447	13124
648518346496335991	73467443628374667	L	T3	ascending	AN05B104	05B	648518346486794543	13185	13499
648518346496387157	73537812573553075	R	T1	ascending	AN01B004	01B	648518346480455126	12809	12296
648518346496454263	73185968718485427	R	T1	ascending	AN07B070	07B	648518346480319654	20748	12126
648518346496239974	73467443561544591	L	T1	ascending	AN06B075	06B	648518346494397575	19926	12603
648518346496468343	73326706140085898	R	T1	ascending	AN08B095	08B	648518346492200331	14118	12059
648518346496475221	73256337395828864	R	T3	ascending	AN07B005	07B	648518346479517888	10426	13493
648518346496475733	73467443494119119	R	A3	ascending	ANXXX169	TBD	648518346474018669	13282	13472
648518346496495484	73326706274209012	L	T1	ascending	AN17A068	17A	648518346496495484	16181	12279
648518346481586277	73608181049531948	L	T3	ascending	AN19B061	19B	648518346481263461	18367	13147
648518346496504700	73256337596959233	L	T3	ascending	AN17B013	17B	648518346474176109	12895	13230
648518346496506197	73256337395983936	R	T1	ascending	AN07B037	07B	648518346481181786	13513	12439
648518346490888445	73326706140075936	R	T1	ascending	AN08B053	08B	648518346496523093	15298	12123
648518346496524373	73256337328652040	R	T3	ascending	AN08B079	08B	648518346478196949	13312	13244
648518346496526900	73678549860669743	L	T2	ascending	AN19B032	19B	648518346475981282	12754	13056
648518346496603437	73326706274177694	R	A9	ascending	ANXXX046	TBD	648518346492441983	11267	13719
648518346496611044	73537812238388230	R	T2	ascending	ANXXX171	TBD	648518346483539887	13862	13072
648518346496669698	73397074749880852	R	TBD	ascending	ANXXX997	XXX	648518346496669698	0	13792
648518346492790969	73467443762469013	L	T1	ascending	AN08B018	08B	648518346479458002	11364	12401
648518346496728292	73326706207122681	R	T3	ascending	AN10B039	10B	648518346472517835	19307	13318
648518346496774445	73185968651844476	R	T1	ascending	AN07B062	07B	648518346466138416	17944	12223
648518346496778754	73326706139922425	R	T2	ascending	AN18B019	18B	648518346477846030	12442	12942
648518346477275592	73467443829686706	L	T1	ascending	ANXXX218	TBD	648518346486713135	15114	12477
648518346496809730	73467443695483207	L	T2	ascending	AN08B028	08B	648518346466136112	13881	12819
648518346496811522	73326706341199183	R	T3	ascending	AN05B106	05B	648518346496811522	13588	13466
648518346496890114	73185968719029463	R	T2	ascending	AN09B020	09B	648518346487839810	12279	12856
648518346496892717	73467443695400331	R	T1	ascending	AN04A001	04A	648518346488914161	10516	12462
648518346496898605	73326706207287317	R	T2	ascending	AN10B034	10B	648518346474410605	20146	13742
648518346496900909	73467443762541047	L	T2	ascending	AN10B037	10B	648518346477161232	14724	12831
648518346496916738	73326706341252899	L	A8	ascending	AN09B042	09B	648518346496916738	19385	13703
648518346496923876	73326706341244752	R	A8	ascending	AN09B033	09B	648518346471923099	16965	13658
648518346500708533	73467443628428010	L	T1	ascending	AN08B050	08B	648518346481612481	15108	12149
648518346496930356	73537812238343537	L	T2	ascending	AN06B023	06B	648518346496930356	12910	13057
648518346496942082	73326706140137076	L	A1	ascending	ANXXX033	TBD	648518346496942082	10887	13205
648518346496944612	73256337530107552	R	T3	ascending	AN08B034	08B	648518346488065303	14049	13279
648518346496271050	73467443628491848	L	T1	ascending	AN08B106	08B	648518346480601302	21154	12019
648518346496947764	73467443829666272	L	A2	ascending	ANXXX027	TBD	648518346467405575	12893	13368
648518346496555127	73397075085384108	L	T2	ascending	ANXXX264	TBD	648518346496003659	17275	12937
648518346496969089	73326706341280602	R	T1	ascending	AN05B047	05B	648518346496969089	20000	12589
648518346496990616	73256337463016768	R	T2	ascending	AN10B022	10B	648518346459874052	12131	12823
648518346467223022	73537812506709808	L	T1	ascending	AN12B999	12B	648518346467223022	0	12683
648518346484229405	73256337597099549	L	T1	ascending	AN09A007	09A	648518346484573085	11587	12026
648518346497039076	73326706207049717	R	T1	ascending	AN10B046	10B	648518346480010228	25996	12225
648518346497077272	73185968718581362	R	T1	ascending	AN26X004	26X	648518346488179998	22896	12502
648518346497144472	73397075018402605	R	T2	ascending	AN17A014	17A	648518346466129712	10442	12735
648518346497151640	73467443695582206	L	T1	ascending	AN10B019	10B	648518346466900846	12993	12443
648518346497156504	73326706274545709	R	A5	ascending	AN09B037	09B	648518346477182152	21669	13793
648518346498758384	73537812305503454	L	T1	ascending	AN06A092	06A	648518346491009965	15102	12674
648518346497159041	73397075018503339	L	A2	ascending	AN09B023	09B	648518346486450913	15328	13329
648518346497159297	73397074951412655	L	T2	ascending	AN08B012	08B	648518346467401223	13606	12855
648518346497169560	73326706207176683	R	T2	ascending	AN10B047	10B	648518346475169848	25968	12801
648518346497170072	73256337529995733	R	T1	ascending	AN12B089	12B	648518346483211428	23490	12714
648518346483947925	73537812372628366	L	T2	ascending	AN07B041	07B	648518346481461647	16325	12898
648518346497171096	73397075018586279	R	A1	ascending	AN17A015	17A	648518346477796828	12126	13202
648518346483120037	73608181116436992	R	T1	ascending	AN16B078	16B	648518346467416583	19715	12054
648518346497186968	73537812305496001	L		ascending	IN06A104	06A	648518346497186968	16653	13555
